number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
17,Lecce,Hellas Verona,0,1,48,52,15,15,3,4,9,8,3,3,2,7,1,1,14,13,2,3,0,0,13,13,,,8,9,1,4,1,3,0,1,,,,,9,9,6,6,3,3,441,486,360,392,27,24,7,3,7,9,,,53,59,19,27,14,10,8,7,,
38,Atalanta,Fiorentina,2,2,63,37,19,9,3,2,12,6,4,1,9,1,2,0,14,11,2,5,0,0,11,13,,,7,16,3,3,2,2,1,0,,,,,9,4,10,5,1,1,559,327,481,238,25,22,8,1,17,12,,,76,63,27,15,21,24,6,8,,
20,Fiorentina,Juventus,0,0,46,54,18,8,5,4,9,1,4,3,10,0,3,1,12,19,3,3,0,0,16,12,,,4,12,3,0,3,0,,,0,1,,,12,2,6,6,4,5,400,474,319,402,36,28,6,1,12,6,,,56,34,10,6,18,11,6,3,,
7,SPAL,Atalanta,2,3,41,59,9,21,3,13,6,7,0,1,2,10,2,2,13,16,2,1,0,0,14,12,,,8,8,3,4,1,3,0,1,0,1,,,6,13,3,8,11,1,333,475,240,377,14,25,2,9,9,6,,,57,63,21,28,14,17,9,14,,
3,Cagliari,Brescia,0,1,58,42,14,10,4,2,4,7,6,1,8,8,2,7,10,12,2,2,0,0,11,9,,,9,9,1,1,1,0,,,,,,,7,9,7,1,1,5,478,341,378,228,47,28,7,5,4,10,,,48,59,25,29,9,12,24,11,,
12,Juventus,Napoli,4,3,44,56,12,15,7,7,5,5,0,3,2,5,0,1,13,13,3,3,0,0,13,12,,,6,7,3,3,1,0,2,0,2,0,,,7,5,5,10,4,4,432,545,372,471,27,23,1,4,8,8,,,37,44,7,11,9,13,9,9,,
43,Fiorentina,Sampdoria,2,1,56,44,17,8,8,2,6,5,3,1,3,1,1,1,13,16,4,5,0,1,15,11,,,9,10,3,1,1,1,0,2,,,,,11,5,6,3,1,6,514,396,435,309,27,16,5,2,11,17,,,56,46,12,11,18,8,8,11,,
27,Roma,Sassuolo,4,2,47,53,15,13,6,3,4,5,5,5,8,2,2,1,13,9,1,2,0,0,9,13,,,11,8,5,2,2,1,3,1,2,0,,,9,6,6,7,1,2,432,488,368,428,27,14,4,0,4,7,,,30,48,6,9,11,20,10,11,,
31,Udinese,Brescia,0,1,57,43,10,9,3,4,3,3,4,2,3,9,2,2,22,18,4,4,0,0,15,20,,,7,5,0,1,0,1,,,0,1,,,6,3,4,6,3,3,447,335,343,222,22,16,5,1,7,9,,,58,76,15,27,21,20,9,5,,
45,Inter,Lazio,1,0,64,36,15,10,3,4,7,2,5,4,4,6,1,1,10,8,2,3,0,0,8,9,,,4,9,3,2,2,2,,,0,1,,,11,9,4,1,4,2,677,370,590,296,48,22,6,6,8,12,,,54,50,21,12,16,17,15,16,,
33,Milan,Inter,0,2,52,48,9,16,1,7,5,6,3,3,2,6,1,5,14,22,2,1,0,0,22,12,,,8,9,2,5,2,4,1,3,1,1,,,5,10,4,6,5,1,482,444,419,383,26,35,2,2,9,5,,,60,57,11,20,18,21,9,11,,
44,Genoa,Bologna,0,0,41,59,7,18,1,1,6,10,0,7,5,4,2,4,16,11,5,4,0,0,10,16,,,13,7,0,1,0,1,1,1,0,1,,,2,7,5,11,1,1,295,438,217,364,33,20,1,3,6,9,,,56,67,19,29,21,17,13,12,,
40,Hellas Verona,Udinese,0,0,55,45,13,11,4,3,6,5,3,3,6,6,4,0,5,20,0,4,0,0,19,5,,,6,11,2,1,2,1,1,0,,,,,11,5,2,6,3,4,472,382,373,272,36,20,11,3,7,5,,,58,59,23,28,10,21,12,4,,
26,SPAL,Lazio,2,1,45,55,17,12,3,5,6,5,8,2,8,5,,,9,12,5,3,0,0,11,7,,,9,8,2,1,2,0,0,1,,,,,9,6,8,6,4,1,410,497,341,435,29,19,5,2,9,9,,,48,39,18,10,10,13,9,8,,
11,Milan,Brescia,1,0,62,38,16,6,4,1,7,3,5,2,5,3,0,6,14,18,3,4,0,0,14,14,,,8,7,3,1,2,1,1,0,0,1,,,11,3,5,3,1,3,520,310,442,222,51,15,6,1,13,4,,,62,57,17,16,18,23,10,6,,
52,Sassuolo,Atalanta,1,4,50,50,13,13,7,7,2,3,4,3,7,3,2,0,14,14,2,2,0,0,13,13,,,5,3,0,5,0,3,,,0,1,,,3,12,10,1,3,6,560,538,477,443,16,25,0,3,16,6,,,47,48,6,11,13,18,12,13,,
36,Lecce,Napoli,1,4,37,63,10,21,3,10,5,4,2,7,4,6,1,0,12,8,3,3,0,0,7,9,,,8,6,2,4,1,1,1,0,,,,,7,14,3,7,6,2,380,647,310,586,16,40,5,6,8,9,,,38,40,8,7,15,15,7,11,,
53,Napoli,Brescia,2,1,56,44,20,16,7,3,12,7,1,6,7,7,0,2,12,8,2,1,0,0,8,9,,,9,11,5,2,3,1,,,1,0,,,13,12,7,4,2,5,520,406,460,326,31,21,8,7,8,6,,,43,38,11,12,16,11,15,9,,
51,Sampdoria,Inter,1,3,45,55,20,16,2,7,14,5,4,4,7,5,2,7,12,12,2,4,0,1,11,11,,,5,18,1,4,1,2,,,,,,,11,10,9,6,4,1,411,517,340,431,26,26,10,4,16,10,,,51,53,11,14,13,18,15,8,,
63,Genoa,Milan,1,2,50,50,14,9,6,6,6,2,2,1,7,0,3,1,23,14,4,4,2,2,14,22,,,3,7,2,1,2,0,,,1,0,,,9,5,5,4,4,5,420,420,351,353,38,31,5,0,6,6,,,42,49,17,8,6,13,10,7,,
48,SPAL,Lecce,1,3,58,42,18,8,6,4,6,4,6,0,10,1,0,1,15,14,1,2,0,0,13,13,,,3,8,0,3,0,1,,,0,2,,,9,5,9,3,0,5,454,342,402,279,28,21,8,0,8,6,,,46,50,11,11,16,20,5,7,,
6,Sampdoria,Lazio,0,3,50,50,16,17,8,10,5,5,3,2,5,9,1,6,12,12,2,2,0,0,12,12,,,9,5,0,4,0,1,,,0,3,,,5,13,11,4,7,8,448,437,380,362,14,43,3,8,8,5,,,51,61,13,20,18,25,6,12,,
57,Cagliari,Hellas Verona,1,1,43,57,12,13,4,5,6,8,2,0,3,5,2,1,20,20,2,2,0,0,19,19,,,12,9,4,5,4,4,1,0,1,0,,,7,11,5,2,3,3,327,424,246,331,25,30,6,6,1,7,,,53,56,21,24,15,8,9,3,,
29,Torino,Lecce,1,2,59,41,15,19,4,5,8,10,3,4,7,3,2,2,12,19,1,5,0,0,18,12,,,9,14,2,1,1,0,,,1,0,,,10,12,5,7,3,4,486,326,401,257,35,32,8,3,15,13,,,66,65,21,24,14,17,5,11,,
8,Torino,Sassuolo,2,1,34,66,10,20,4,9,4,5,2,6,6,6,3,0,21,14,4,3,0,0,12,20,,,8,5,3,2,2,1,0,1,2,1,,,7,10,3,10,9,2,252,495,169,414,31,19,10,3,11,10,,,74,59,24,14,27,15,15,9,,
15,Cagliari,Inter,1,2,40,60,8,9,2,5,3,2,3,2,5,5,1,1,13,10,5,3,0,0,8,12,,,6,7,1,2,0,1,0,1,,,,,4,6,4,3,3,1,399,597,327,520,41,48,6,0,7,13,,,42,59,17,16,10,18,7,2,,
19,Udinese,Parma,1,3,51,49,23,8,11,3,9,3,3,2,8,1,0,1,12,12,1,3,0,0,10,11,,,6,8,2,2,1,0,,,0,3,,,17,3,6,5,0,9,473,461,403,375,38,51,11,2,14,7,,,47,52,10,18,14,19,18,8,,
23,Genoa,Atalanta,1,2,51,49,16,18,3,6,5,7,8,5,8,7,2,1,13,14,3,3,0,0,14,13,,,10,9,1,3,0,2,,,0,1,,,7,12,9,6,4,2,364,345,292,284,32,23,1,2,3,8,,,45,46,11,12,17,14,5,2,,
62,Hellas Verona,Sampdoria,2,0,47,53,8,14,3,2,1,6,4,6,9,4,3,4,14,15,1,3,0,0,13,14,,,11,5,2,0,1,0,,,1,2,,,3,7,5,7,2,2,337,376,226,270,21,19,4,5,5,10,,,57,62,21,23,20,16,9,11,,
58,Milan,Fiorentina,1,3,55,45,11,16,3,7,5,3,3,6,4,6,0,2,10,14,2,4,1,0,13,10,,,7,6,0,4,0,2,,,,,,,4,8,7,8,4,2,582,481,506,415,30,29,2,2,20,17,,,63,54,13,7,19,20,10,10,,
41,Brescia,Juventus,1,2,32,68,16,20,3,6,10,8,3,6,4,3,3,2,13,15,1,3,0,0,13,12,,,10,12,0,2,0,2,,,,,,,10,13,6,7,4,2,310,700,230,622,27,40,11,5,9,7,,,41,39,8,7,11,13,16,6,,
13,Lazio,Roma,1,1,50,50,22,11,7,3,13,6,2,2,8,4,2,0,15,13,4,3,0,0,13,13,,,9,16,4,1,3,0,4,2,0,2,,,13,4,9,7,1,6,374,384,317,313,26,26,5,3,7,16,,,55,53,18,14,17,10,7,8,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Cagliari,Genoa,3,1,43,57,13,11,4,2,6,5,3,4,4,3,1,1,13,9,1,1,0,0,9,11,,,13,9,3,3,3,3,,,1,0,,,8,10,5,1,1,2,346,467,261,389,29,32,4,7,8,8,,,49,57,18,20,15,19,7,3,,
56,Udinese,Bologna,1,0,38,62,12,12,3,3,7,6,2,3,4,5,1,2,20,18,4,3,0,1,15,18,,,9,8,1,1,1,1,,,2,0,,,5,7,7,5,3,2,294,467,208,384,23,29,3,7,6,4,,,55,63,15,29,21,14,5,5,,
18,Sassuolo,Sampdoria,4,1,70,30,13,11,8,4,3,3,2,4,4,5,3,4,8,10,1,3,0,1,10,7,,,7,8,5,1,2,0,,,2,0,,,8,7,5,4,3,4,685,285,611,222,11,22,2,4,17,4,,,46,24,8,6,11,8,12,11,,
59,Parma,Torino,3,2,50,50,21,8,5,6,10,1,6,1,7,3,,,17,14,2,3,0,1,12,17,,,4,15,4,4,2,2,1,0,2,0,,,12,7,9,1,4,2,373,377,300,302,34,37,6,8,4,5,,,49,61,23,16,12,23,8,13,,
4,Hellas Verona,Bologna,1,1,25,75,5,16,2,2,3,9,0,5,1,6,2,1,13,14,1,3,1,0,12,12,,,15,5,0,3,0,2,,,,,,,0,8,5,8,1,1,210,592,118,515,18,26,1,6,4,2,,,54,45,22,17,16,15,11,6,,
24,Brescia,Bologna,3,4,32,68,9,21,6,7,3,11,0,3,2,10,1,1,15,17,2,6,1,0,16,13,,,12,4,2,7,1,4,0,1,,,,,4,17,5,4,4,3,258,527,171,446,15,36,3,9,7,5,,,58,57,20,27,15,13,4,5,,
9,Inter,Lecce,4,0,59,41,24,17,8,2,10,10,6,5,7,7,5,0,13,9,1,2,0,1,9,12,,,7,10,2,0,1,0,,,1,1,,,13,4,11,13,1,4,539,356,486,295,50,28,6,2,13,9,,,44,45,12,14,11,10,12,5,,
39,Lazio,Parma,2,0,62,38,25,6,9,1,8,3,8,2,10,5,1,1,7,10,1,3,0,0,10,7,,,3,8,2,1,1,1,1,0,1,2,,,16,2,9,4,1,7,670,402,603,338,56,44,5,2,13,5,,,50,36,9,8,18,16,10,10,,
54,Lazio,Genoa,4,0,54,46,15,13,10,6,2,6,3,1,5,7,1,0,8,11,1,2,0,0,9,7,,,9,3,2,1,0,1,,,2,0,,,10,5,5,8,6,6,549,430,482,369,30,25,3,6,8,10,,,41,41,8,12,17,12,12,8,,
49,Torino,Milan,2,1,45,55,9,16,4,4,5,11,0,1,3,5,3,2,14,20,4,5,0,1,20,14,,,14,11,3,4,2,3,,,0,2,,,4,11,5,5,3,2,354,429,276,347,44,33,4,3,10,11,,,60,45,17,10,15,11,18,7,,
42,Roma,Atalanta,0,2,46,54,13,18,2,5,3,10,8,3,5,1,2,4,18,11,2,1,0,0,11,18,,,14,9,4,6,4,4,0,1,1,0,,,8,12,5,6,3,2,446,525,361,442,32,26,2,4,10,9,,,49,68,15,17,13,25,12,11,,
14,Atalanta,Torino,2,3,58,42,26,10,9,5,8,2,9,3,12,5,1,3,14,17,2,2,0,0,16,13,,,8,11,3,2,3,0,,,1,0,,,14,7,12,3,2,7,397,287,323,212,32,22,6,6,4,14,,,58,70,18,26,20,17,4,17,,
2,Udinese,Milan,1,0,40,60,17,14,6,0,6,9,5,5,9,4,,,16,11,1,3,0,0,10,14,,,10,7,,,,,,,,,,,6,5,11,9,0,5,353,535,290,472,36,13,6,2,9,7,,,45,49,14,15,12,14,12,3,,
61,SPAL,Parma,1,0,47,53,16,8,7,1,6,3,3,4,5,8,1,4,10,13,5,2,1,0,12,8,,,4,7,1,0,,,,,,,,,10,2,6,6,1,6,334,370,262,284,29,43,3,2,14,5,,,47,43,11,18,11,12,15,4,,
16,Genoa,Fiorentina,2,1,49,51,23,19,8,6,12,10,3,3,9,8,1,1,17,14,2,0,0,0,13,16,,,10,10,4,2,3,1,2,1,2,0,,,16,11,7,8,5,6,357,370,269,293,26,21,8,3,3,16,,,55,55,20,16,20,7,12,9,,
50,Juventus,SPAL,2,0,66,34,21,5,10,1,7,3,4,1,13,2,3,2,13,9,2,2,0,0,9,12,,,3,12,3,0,2,0,,,1,0,,,14,3,7,2,1,8,666,329,588,246,28,23,5,3,12,10,,,45,48,9,6,15,20,7,13,,
34,Sassuolo,SPAL,3,0,54,46,20,13,6,3,8,5,6,5,7,9,0,3,19,14,3,2,0,0,11,18,,,8,9,3,1,2,1,1,0,,,,,9,5,11,8,3,3,509,410,450,349,13,21,3,6,8,8,,,39,55,7,15,13,14,7,11,,
32,Juventus,Hellas Verona,2,1,59,41,21,10,3,3,13,3,5,4,2,5,1,0,12,19,0,4,0,1,19,12,,,7,13,2,4,1,4,0,3,,,,,10,5,11,5,2,1,514,354,434,271,34,32,6,0,10,9,,,65,37,21,6,15,10,6,13,,
55,Lecce,Roma,0,1,40,60,13,18,6,5,2,9,5,4,4,11,0,1,8,20,2,4,0,0,18,7,,,11,5,0,5,0,4,,,2,0,,,9,13,4,5,4,6,358,537,296,470,23,32,2,12,10,13,,,50,55,7,20,15,15,10,9,,
35,Bologna,Roma,1,2,40,60,6,18,3,4,2,9,1,5,3,4,1,1,13,18,3,6,0,1,16,11,,,11,5,2,1,1,0,,,,,,,3,9,3,9,2,2,325,488,252,411,23,42,2,5,9,15,,,48,63,10,24,14,15,7,8,,
66,Bologna,Lazio,2,2,52,48,18,11,8,4,8,4,2,3,5,4,2,1,13,16,5,4,1,1,16,12,,,10,10,5,2,3,2,1,1,,,,,9,6,9,5,2,6,428,391,352,299,20,33,3,4,16,9,,,57,57,11,23,14,13,9,11,,
68,Torino,Napoli,0,0,39,61,12,16,4,3,5,7,3,6,4,5,2,1,11,12,1,2,0,0,12,11,,,12,9,0,1,0,1,,,,,,,8,8,4,8,3,4,329,523,246,437,32,22,5,4,12,6,,,55,49,12,17,19,16,14,15,,
65,Atalanta,Lecce,3,1,57,43,30,7,15,2,14,2,1,3,9,5,0,2,15,13,2,3,0,0,12,15,,,3,14,9,2,7,1,,,1,0,,,23,4,7,3,1,12,573,410,498,328,29,29,4,3,10,7,,,50,51,12,13,17,17,12,13,,
71,Lazio,Atalanta,3,3,50,50,17,22,5,9,9,9,3,4,3,1,1,2,16,12,5,2,0,0,12,14,,,12,10,5,4,3,3,,,1,1,,,10,10,7,12,6,2,494,488,382,385,35,29,8,2,11,11,,,60,56,19,15,18,16,11,17,,
75,Cagliari,SPAL,2,0,42,58,16,12,5,5,9,4,2,3,6,6,0,2,17,15,4,5,0,0,15,17,,,9,11,1,1,0,1,1,0,,,,,4,8,12,4,5,3,316,426,253,359,14,18,4,11,9,7,,,54,52,16,14,15,14,8,5,,
69,Inter,Juventus,1,2,51,49,10,18,3,6,2,6,5,6,7,2,2,2,22,9,2,3,0,0,7,20,,,7,6,2,2,1,1,1,1,1,1,,,6,9,4,9,4,2,480,465,401,400,33,30,4,1,11,13,,,39,54,6,10,15,11,12,11,,
67,Roma,Cagliari,1,1,66,34,21,8,6,2,9,3,6,3,7,1,1,1,18,11,1,4,0,0,10,17,,,5,13,2,1,2,0,,,,,,,17,3,4,5,1,6,574,288,488,196,47,19,7,4,9,7,,,67,56,34,20,15,14,15,10,,
64,Fiorentina,Udinese,1,0,50,50,16,8,4,1,5,6,7,1,12,3,,,9,11,1,2,0,0,10,9,,,6,11,1,1,1,1,,,,,,,11,5,5,3,1,3,435,426,356,334,26,22,6,2,7,12,,,46,46,14,8,15,19,9,10,,
77,Udinese,Torino,1,0,38,62,18,11,4,3,6,4,8,4,6,4,1,0,15,20,3,3,0,0,19,14,,,7,6,2,0,1,0,1,0,,,,,7,6,11,5,3,3,306,497,219,419,24,42,2,6,9,7,,,62,56,15,21,20,15,8,13,,
72,Napoli,Hellas Verona,2,0,55,45,21,20,6,5,8,9,7,6,6,8,3,3,12,16,3,3,0,0,15,12,,,11,8,4,2,2,2,1,0,,,,,14,12,7,8,5,4,485,382,387,290,26,14,4,7,5,8,,,59,47,21,10,19,17,7,10,,
81,Hellas Verona,Sassuolo,0,1,55,45,8,16,4,4,3,6,1,6,9,6,4,3,18,13,5,5,0,0,12,15,,,9,4,2,2,2,2,2,1,1,0,,,8,6,0,10,3,4,434,356,342,263,35,11,4,0,7,6,,,41,58,13,24,9,14,7,13,,
93,Napoli,Atalanta,2,2,50,50,19,15,9,4,9,7,1,4,2,3,3,0,15,15,3,3,0,0,15,14,,,8,6,6,2,4,1,2,0,,,,,12,12,7,3,2,7,529,531,454,454,20,26,4,5,16,9,,,55,52,11,14,13,15,9,13,,
76,Sampdoria,Roma,0,0,34,66,11,9,4,1,4,6,3,2,7,9,5,1,14,10,3,4,0,1,10,13,,,6,7,,,,,,,1,0,,,8,4,3,5,1,4,267,512,184,434,16,27,3,6,5,10,,,45,51,15,17,17,12,15,7,,
94,Cagliari,Bologna,3,2,47,53,14,10,5,3,7,4,2,3,4,1,2,1,14,20,2,1,0,0,18,13,,,4,11,2,1,1,0,,,2,0,,,8,5,6,5,2,2,379,432,281,336,20,37,4,2,9,15,,,55,62,13,12,15,23,9,13,,
101,Roma,Napoli,2,1,43,57,17,16,6,4,9,8,2,4,10,4,4,2,23,15,5,3,1,0,13,21,,,8,8,2,2,1,1,1,2,,,,,8,8,9,8,2,4,376,500,293,418,36,18,6,3,14,9,,,54,48,14,5,14,14,11,5,,
78,Parma,Genoa,5,1,37,63,22,17,7,5,9,7,6,5,3,7,,,9,12,1,2,0,0,12,9,,,8,10,3,2,2,2,,,,,,,10,10,12,7,4,2,328,517,248,435,18,25,1,12,11,9,,,56,51,19,21,15,13,9,12,,
73,Juventus,Bologna,2,1,64,36,23,9,10,2,4,4,9,3,8,5,1,3,15,18,2,3,0,0,16,15,,,6,6,1,1,1,1,0,1,1,1,,,16,5,7,4,1,8,606,320,537,265,40,25,6,4,8,10,,,46,46,9,7,13,14,6,17,,
91,Parma,Hellas Verona,0,1,51,49,20,8,5,2,9,4,6,2,12,3,1,1,13,16,1,5,0,0,16,13,,,6,11,1,0,1,0,1,0,,,,,12,3,8,5,1,5,430,411,335,320,29,36,5,4,8,6,,,68,69,23,27,21,23,9,9,,
80,Brescia,Fiorentina,0,0,45,55,3,13,1,4,2,5,0,4,6,9,2,0,10,16,0,3,0,0,14,9,,,6,9,1,0,1,0,,,,,,,2,11,1,2,4,1,373,458,260,359,18,26,3,6,4,4,,,48,46,18,18,13,15,11,15,,
87,SPAL,Napoli,1,1,31,69,10,13,2,4,4,6,4,3,4,4,2,6,16,13,4,1,0,0,13,16,,,8,2,1,1,1,1,1,1,,,,,6,8,4,5,3,1,281,624,209,548,25,35,2,7,6,8,,,53,51,18,10,18,17,10,5,,
82,Lecce,Juventus,1,1,29,71,10,25,5,4,5,12,0,9,3,14,3,3,11,14,4,1,0,0,11,8,,,14,5,1,5,0,4,0,1,1,0,,,6,20,4,5,3,4,264,634,190,560,25,33,3,5,4,15,,,36,52,6,16,16,13,9,9,,
99,Udinese,Roma,0,4,55,45,12,13,4,6,5,5,3,2,5,3,2,1,16,16,4,2,0,1,14,12,,,7,6,0,5,0,1,,,1,3,,,8,9,4,4,2,4,503,406,428,318,27,33,5,2,7,10,,,53,47,20,15,13,11,4,13,,
95,Juventus,Genoa,2,1,53,47,27,8,11,3,8,4,8,1,10,2,2,0,24,11,5,3,1,2,10,23,,,5,9,5,0,3,0,,,,,,,13,3,14,5,2,9,537,473,484,409,27,21,6,2,14,19,,,59,66,11,10,25,15,9,12,,
74,Sassuolo,Inter,3,4,54,46,12,13,4,7,5,4,3,2,5,7,1,2,14,18,4,3,0,0,18,14,,,5,7,0,3,0,1,,,0,1,,,6,10,6,3,3,1,461,382,405,322,20,26,1,5,11,9,,,49,51,7,6,13,22,10,10,,
88,Torino,Cagliari,1,1,49,51,11,10,4,3,3,6,4,1,6,11,5,1,15,10,2,4,0,0,9,14,,,11,9,2,0,1,0,,,,,,,6,6,5,4,3,3,342,334,264,239,35,28,8,3,7,6,,,59,54,35,19,9,18,16,9,,
100,Milan,SPAL,1,0,56,44,16,10,4,2,7,3,5,5,7,6,4,3,17,21,4,4,0,0,20,17,,,5,9,2,0,2,0,1,0,1,0,,,11,2,5,8,2,3,450,350,350,248,29,25,1,1,19,13,,,74,67,24,20,14,18,9,16,,
83,Inter,Parma,2,2,66,34,29,12,6,5,10,7,13,0,11,4,0,1,9,11,3,2,0,0,11,8,,,5,14,2,1,1,0,,,1,3,,,17,7,12,5,3,4,524,274,446,196,46,29,13,2,9,14,,,52,56,16,15,17,19,12,12,,
97,Sampdoria,Lecce,1,1,50,50,24,12,7,5,12,5,5,2,9,5,1,3,19,14,4,4,0,1,12,19,,,8,17,3,2,2,1,0,1,,,,,12,6,12,6,3,5,413,427,344,353,18,48,16,4,12,9,,,54,60,14,19,16,14,8,14,,
96,Lazio,Torino,4,0,53,47,20,10,8,2,6,4,6,4,8,0,2,1,11,10,2,2,0,1,8,10,,,4,10,3,1,2,1,0,1,4,0,,,14,3,6,7,2,5,508,444,417,356,41,32,7,1,4,2,,,28,36,9,11,7,13,11,16,,
85,Bologna,Sampdoria,2,1,57,43,13,11,5,2,6,3,2,6,11,5,4,3,14,18,1,3,0,0,17,14,,,5,9,4,0,2,0,0,2,,,,,9,6,4,5,1,3,442,339,352,242,30,34,5,0,5,12,,,57,66,22,22,14,18,14,10,,
86,Atalanta,Udinese,7,1,62,38,24,7,13,3,8,2,3,2,6,2,2,1,10,6,2,3,0,1,3,10,,,3,12,10,1,4,0,1,1,,,,,16,2,8,5,2,6,520,317,453,248,31,18,0,1,9,13,,,36,48,6,10,18,16,7,11,,
79,Milan,Lecce,2,2,64,36,22,13,6,6,10,5,6,2,8,2,1,2,13,12,1,2,0,0,12,12,,,5,13,2,2,1,1,1,0,0,1,,,15,6,7,7,4,4,603,329,522,238,28,28,5,6,15,9,,,53,47,15,10,12,16,13,9,,
